rva	sub	name	lane	size	n_callees	n_blocking	blocking	arg_hint	n_callers_c2plus	notes
005ab010	audio	FUN_005ab010	state-runnable-now	39	1	0		-	0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005b3550	audio	FUN_005b3550	state-runnable-now	39	2	0		stack,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
0040dba0	util	FUN_0040dba0	state-runnable-now	40	2	0		-	1	 two-condition dispatch (40b); FUN_0042f6a0 in 3..5 AND 007f0fd0==4 or 7..10; calls FUN_004019d0; D-7726
0041b660	boot	FUN_0041b660	state-runnable-now	40	2	0		-	1	promoted_from=re/analysis/boot_app_init_d5/0x0041b660.md; batch_u_s5_2026-05-18; loop stride 0x74 [0063c8d0..0063caa0] 4 iters: FUN_0041b440; then FUN_004c5930(
0045da60	audio	FUN_0045da60	state-runnable-now	40	1	0		-	1	stop-all-SFX except music channel; iterates 0..199 skipping DAT_00605db8; U-0630 U-0639; S-0620 | C1->C2 batch_ah sweep-20260602-0245
00496940	render	FUN_00496940	state-runnable-now	40	1	0		-	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
00534920	util	FUN_00534920	state-runnable-now	40	1	0		-	1	RNG plugin registrar; FUN_004c2d90(0x10 0x10c LAB_00534990 LAB_00534950)→DAT_007dc578; LAB_00534990=LCG-seeder(×0x41C64E6D+0x3039 seed=0x9A319039 31-elem); LAB_
005514e0	util	RtFSHandler::IsEOF	state-runnable-now	40	0	0		stack,eax-deref	0	piz_fsmanager_handler vtable+0x44; compares slot[+0x8] pos vs slot[+0x0/+0x4] bounds; returns 1 at EOF; see re/analysis/piz_fsmanager_handler/REPORT.md
00409970	gameplay	FUN_00409970	state-runnable-now	41	0	0		-	0	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
004173b0	gameplay	FUN_004173b0	state-runnable-now	41	1	0		stack	0	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00425b90	frontend	FUN_00425b90	state-runnable-now	41	1	0		stack,eax-deref	1	C1->C2 batch-frontend-s3 2026-05-25; RpClumpForAllAtomics wrapper; void(undefined4*); calls RpClumpForAllAtomics(*param_1,FUN_004516d0,&0); caller: FUN_00425c00
00467070	boot	FUN_00467070	state-runnable-now	41	3	0		-	1	C1->C2 skeleton-prep-s4; 40B pair-destructor: detach(006905b4,0)+destroy(006905b8)+destroy(006905b4); S-3942 S-3943 S-3944; U-3938 U-3939
0046cc10	ai	FUN_0046cc10	state-runnable-now	41	1	0		stack,ecx-this,eax-deref	8	vehicle state-code getter: bounds-checks v<=0xf; pops state via FUN_004a2c48; caller FUN_00415880 requires code==4 for ram latch; U-1889 | C1->C2 batch_ak sweep
00485380	vehicle	FUN_00485380	state-runnable-now	41	2	0		eax-deref	1	PhysicsObject_GetStateBlock; 40b; in_EAX convention; stride 0x10 at *(DAT_006e71cc+0xc); error via FUN_004a332b(-11); U-3576 | C1->C2 batch_ak sweep-20260603-01
00489c30	particle	FUN_00489c30	state-runnable-now	41	1	0		stack,ecx-this,eax-deref	1	batch-ac-s3: C1->C2 mechanical; U-3964; S-4032
00492d30	util	FUN_00492d30	state-runnable-now	41	3	0		eax-deref	1	265b; 7-case dispatch on DAT_00771968; calls FUN_0043dfd0; QPC timing; always returns 1; D-4868
004219c0	render	FUN_004219c0	state-runnable-now	42	1	0		eax-deref	1	promoted_from=re/analysis/render_frame_d4/0x004219c0.md; Copy *DAT_007d3ff8→DAT_006403b0; loop FUN_00421720 4× over 0x208-byte entries; S-3131; render_frame_d4
00474db0	render	FUN_00474db0	state-runnable-now	42	1	0		stack,eax-deref	5	batch_w s2 MIXED[gfx-particle-emitter+decal-shockwave-trail+geometry-plane-clip+anim-keyframe-interp+script-vm-handler-bank]; render-heavy mixed bucket batch-re
0047a720	track	FUN_0047a720	state-runnable-now	42	3	0		stack,ecx-this	0	Lua C handler: FUN_004a2c48()→DAT_006bf1d8+0x16244; 42b; track_collision_geometry_s14
00495580	input	FUN_00495580	state-runnable-now	42	1	0		eax-deref	1	DInputRelease; COM vtable dispatch *(vtable+8)(piVar1); clears DAT_00771e78; S-3965; skeleton-prep-s1
00495fe0	input	FUN_00495fe0	state-runnable-now	42	1	0		-	1	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
004cb490	render	FUN_004cb490	state-runnable-now	42	0	0		stack,eax-deref	0	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s6
005a5d60	audio	FUN_005a5d60	state-runnable-now	42	1	0		stack,eax-deref	1	batch_y s6 generic refcount/ctor-chain helpers (0x005a5910..0x005a5f60); support glue for the audio cluster that follows | C1->C2 batch_ah sweep-20260602-0245
005ab190	audio	FUN_005ab190	state-runnable-now	42	1	0		stack,eax-deref	1	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
005af040	audio	FUN_005af040	state-runnable-now	42	2	0		stack,eax-deref	1	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
0041ccf0	boot	FUN_0041ccf0	state-runnable-now	43	2	0		-	1	promoted_from=re/analysis/boot_app_init_d5/0x0041ccf0.md; batch_u_s5_2026-05-18; loop stride 0x114 [0063ce20..0063d270] 4 iters: FUN_0041cb00; then FUN_004c5930
00448700	vehicle	FUN_00448700	state-runnable-now	43	1	0		stack	3	C1->C2 skeleton-prep-s4; 42B: 100-iter loop FUN_004464c0(&DAT_00897fe0); writes param_1->DAT_00897ffc param_2->DAT_00898000; S-3945; U-3944 U-3945
00449bb0	particle	FUN_00449bb0	state-runnable-now	43	2	0		-	0	batch-ac-s1: car shadow billboard init; DAT_00684308=&DAT_006842c8; FUN_0040bb30(car_shadow); FUN_004770c0(0x80c=2060/0x50=80)
00487e40	sky	FUN_00487e40	state-runnable-now	43	0	0		stack,eax-deref	0	cluster_0048_first_pass batch_u-s4; remove sky/cloud-element by index (max 127); zeros DAT_0086ae34[idx*0xe] active flag and DAT_0086ae4c[idx*0xe] transform | C
005a65a0	audio	FUN_005a65a0	state-runnable-now	43	2	0		-	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005ae300	audio	FUN_005ae300	state-runnable-now	43	1	0		stack,ecx-this,eax-deref	2	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
005b7010	audio	FUN_005b7010	state-runnable-now	43	1	0		stack,eax-deref	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
00417370	gameplay	FUN_00417370	state-runnable-now	44	1	0		stack	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00426640	render	FUN_00426640	state-runnable-now	44	3	0		stack	1	DAT_0066d704 guard; FUN_0041e9b0(param_1); FUN_0041ea70()→if!=0: FUN_0041e950(); 1 caller FUN_00410b30 [merged-from-dup: depth-3 callee of sub_00410b30; called 
0047b980	track	RegisterScriptCommand	state-runnable-now	44	2	0		stack	0	COURSE.LUA command registrar; PUSH fn/PUSH str/CALL pattern at 0x00440bc0; registers ~24 sky/fog/rain/AI commands | C1->C2 batch_aj sweep-20260602-1945
004c1b10	render	FUN_004c1b10	state-runnable-now	44	2	0		stack	8	RW world-sector setter: param_1[0x84]=param_2; FUN_004c1a70(param_1); if param_1[4]: FUN_004c0e50; returns param_1 | batch-render-4-s1 plate at re/analysis/rend
004672d0	render	FUN_004672d0	state-runnable-now	45	2	0		stack,ecx-this,eax-deref	1	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
0047a6f0	track	FUN_0047a6f0	state-runnable-now	45	2	0		stack,eax-deref	0	Lua C handler: fixed string→BSP_A base slot 0; 45b; track_collision_geometry_s14
00493c60	render	FUN_00493c60	state-runnable-now	45	1	0		ecx-this	1	batch-render-2-s6 plate at re/analysis/render_2_c1_to_c2_s6/FUN_00493c60.md multi-vtable ctor A 005cf9e8+3×shared vtables+FUN_0049ebc0; U-4636
00494b20	render	FUN_00494b20	state-runnable-now	45	1	0		ecx-this	1	batch-render-2-s6 plate at re/analysis/render_2_c1_to_c2_s6/FUN_00494b20.md multi-vtable ctor B 005cfd70+3×shared vtables+FUN_0049ebc0; U-4639
0049ebc0	particle	FUN_0049ebc0	state-runnable-now	45	1	0		ecx-this	3	batch-ad-s4: C1->C2 mechanical; derived dtor; writes vtable slots 0/3/4/0x38/0x39 to .rdata ptrs; calls FUN_0049de90
00552b60	hud	FontSys_InitSeq	state-runnable-now	45	7	0		-	1	C2->C3 REFUSED c3-batch-g-s14 (Frida diff impossible at quiescent main menu: 7 alloc/init callees deadlock past 60s deadline -- TIMEOUT 2x; impl committed FontC
005a6c60	audio	FUN_005a6c60	state-runnable-now	45	1	0		stack,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005b70e0	audio	FUN_005b70e0	state-runnable-now	45	1	0		stack	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
0041c090	hud	FUN_0041c090	state-runnable-now	46	2	0		-	0	 ghost branch 1 (45b); FUN_0040b930+FUN_0041b7a0 loop 2 entries stride 364b; counter 0063cda0; D-7733
0041f060	gameplay	FUN_0041f060	state-runnable-now	46	1	0		stack,ecx-this,eax-deref	1	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
00425bc0	boot	FUN_00425bc0	state-runnable-now	46	2	0		-	0	perm.piz post-mount: FUN_004b3d80(Copters.txd)->DAT_00644150; FUN_004c5c80(0); zero 0x98 dwords at 0x00899260; U-3389; S-3381 S-3382; promoted S-122
00430b30	frontend	FUN_00430b30	state-runnable-now	46	0	0		stack,ecx-this,eax-deref	0	thiscall lap-time getter: (in_EAX+param_1*2)*0xc index DAT_008989e0; 3 out-params; leaf; D-2758 cleared; session frontend_c0_promote
0045dfc0	util	FUN_0045dfc0	state-runnable-now	46	1	0		-	0	wrapper: DAT_006036cc<DAT_005cc320 → FUN_0045df70(DAT_006036cc) else FUN_0045df70(1.0f); D-10348-fill
00496010	input	FUN_00496010	state-runnable-now	46	2	0		-	1	DInputShutdown/JoypadDeviceRelease; FUN_00495e80+FUN_004b6520(0x1120 zero); clears 4 globals; U-3927; S-3967 S-3968; skeleton-prep-s1 2026-05-22
005a7e70	audio	FUN_005a7e70	state-runnable-now	46	1	0		stack	1	visitor over audio-object circular list at DAT_007dca7c; calls FUN_005ade10(node-4 param_1) per node; U-0993; D-0352 [merged-from-dup: iterates audio pool list 
005af010	audio	FUN_005af010	state-runnable-now	46	2	0		stack	1	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
00410d10	vehicle	FUN_00410d10	state-runnable-now	47	1	0		eax-deref	1	promoted_from=re/analysis/vehicle_damage_d2/0x00410d10.md; 1080b DAMAGE_FN; per-step per-mode collision/elimination dispatcher; switch DAT_007f0fd0 (cases 4/5/7
00426030	render	FUN_00426030	state-runnable-now	47	3	0		-	0	WorldRenderPrePass: FUN_0041e9b0(DAT_00644158)+FUN_0041ea10()→if!=0: FUN_0041e8f0(&DAT_00646e58)+DAT_005f616c=1; 1 caller FUN_00492e90 [merged-from-dup: WorldRe
0045cc50	audio	FUN_0045cc50	state-runnable-now	47	2	0		ecx-this	1	,audio slots reset (mode==2 only); for 4 players calls FUN_0045cbe0(1/0 i 0xffffffff); depth-1-fill | C1->C2 batch_ah sweep-20260602-0245
0047a1b0	track	FUN_0047a1b0	state-runnable-now	47	2	0		stack,eax-deref	0	Lua C handler: fixed string→BSP_A slot 0x1980; 47b; track_collision_geometry_s14
0047a580	track	FUN_0047a580	state-runnable-now	47	2	0		stack,eax-deref	0	Lua C handler: fixed string→BSP_A+0x880; 47b; track_collision_geometry_s14
0047a5b0	track	FUN_0047a5b0	state-runnable-now	47	2	0		stack,eax-deref	0	Lua C handler: fixed string→BSP_A+0x140; 47b; track_collision_geometry_s14
0047a5e0	track	FUN_0047a5e0	state-runnable-now	47	2	0		stack,eax-deref	0	Lua C handler: fixed string→BSP_A+0x280; 47b; track_collision_geometry_s14
0047a880	track	FUN_0047a880	state-runnable-now	47	2	0		stack,eax-deref	0	Lua C handler: fixed string→BSP_A+0x2200; 47b; track_collision_geometry_s14
0047aa20	track	FUN_0047aa20	state-runnable-now	47	3	0		stack,ecx-this	0	Lua C handler: FUN_004a2c48()→flag BSP_B+0xd4[id]=1; 47b; track_collision_geometry_s14
0047aaa0	render	FUN_0047aaa0	state-runnable-now	47	2	0		stack,eax-deref	0	batch-render-2-s2 plate at re/analysis/render_2_c1_to_c2_s2/FUN_0047aaa0.md; U-4534; script handler set string at sky context +0x2640
0047b8a0	input	FUN_0047b8a0	state-runnable-now	47	1	0		stack,ecx-this	1	Lua exec wrapper; FUN_004b7a70(DAT_006bf1e0 param_1 param_2 0); writes iVar1→*param_3 if non-null; returns iVar1==0; S-2400 U-2407 | C1->C2 batch_aj sweep-20260
0049ab10	render	FUN_0049ab10	state-runnable-now	47	1	0		-	0	mode-1 teardown: FUN_004cbb50(DAT_00773974)+zero + FUN_004cbb50(DAT_0077397c)+zero; caller FUN_0049a150; | batch-render-3-s2 plate at re/analysis/render_3_c1_to
004c7730	render	FUN_004c7730	state-runnable-now	47	1	0		stack,eax-deref	1	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s4
00455030	render	FUN_00455030	state-runnable-now	48	2	0		ecx-this	0	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_am sw
00482900	vehicle	FUN_00482900	state-runnable-now	48	2	0		stack,eax-deref	3	 Replay::GetSize: frame_count*36+412; FUN_004a2c48 frame count; 3 callers | C1->C2 batch_ak sweep-20260603-0116
0049c810	particle	FUN_0049c810	state-runnable-now	48	1	0		ecx-this,eax-deref	0	batch-ad-s1 C1->C2: reads +0x68; vtable at +0x18 slot+0x18; FUN_0049c800; ResetEvent at +0x54; U-4044 U-4045
0049f1b0	particle	FUN_0049f1b0	state-runnable-now	48	1	0		stack,ecx-this,eax-deref	0	U-4161 S-4283; vtable[+0x14]+[+0x18] on *(+0x0c); stores at +0x10/+0x08; zeroes +0x04; calls FUN_004a2730
004b6770	render	FUN_004b6770	state-runnable-now	48	1	0		-	1	piz file close; CloseHandle (Win32 path no null) or _fclose+null (stdio path); DAT_007d3e48 | batch-render-3-s5 plate at re/analysis/render_3_c1_to_c2_s5/FUN_00
005ab340	audio	FUN_005ab340	state-runnable-now	48	1	0		stack,eax-deref	0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
00457610	gameplay	FUN_00457610	state-runnable-now	49	1	0		ecx-this,eax-deref	1	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
00471450	gameplay	FUN_00471450	state-runnable-now	49	0	0		eax-deref	0	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
00486f50	particle	FUN_00486f50	state-runnable-now	49	1	0		ecx-this,eax-deref	1	batch-ac-s2: particle-pair draw-flush; render-state bracket (8,0)/(8,1) around 2x FUN_004770a0
0048f740	util	FUN_0048f740	state-runnable-now	49	3	0		stack,ecx-this,eax-deref	2	array cluster zero; 48b; calls FUN_0048f710+6b0+6e0 then zeros DAT_00766f40 stride 0x30 count 256; callers FUN_0040bd80+FUN_0040e590; D-8815
005571e0	hud	FontSys_InitFontPool	state-runnable-now	49	1	0		-	1	C1->C2 batch-ae-s6: 6-arg thunk_FUN_004cc820(0x100,DAT_00623f68,0x10,DAT_00623f6c,&DAT_007dc81c,0x401a3)→DAT_00912a2c; returns 1; init chain pos 5 of 7 in FUN_0
0040ddb0	util	FUN_0040ddb0	state-runnable-now	50	6	0		eax-deref	1	calls FUN_00417750+FUN_00426c50(table[DAT_0063ba78])+FUN_00475a60+FUN_0045bf30+thunk_00475ef0+FUN_004046a0; aggregator; U-3467
0041b4d0	hud	FUN_0041b4d0	state-runnable-now	50	3	0		-	0	49b record-sweep at DAT_0063c8d0 stride 0x74 (4 records to 0x63caa0); FUN_0041adb0() once/record with global cursor; DAT_0063c89c=FUN_0040e340; DAT_0063c8c4=FUN
004898d0	gameplay	FUN_004898d0	state-runnable-now	50	1	0		stack	1	batch_aa s1 animation-track cubic-spline subsystem (FUN_00489500 cubic-spline keyframe evaluator + arm/tick/disarm triplet + 0x30-byte slot setters; uses _DAT_0
004c3270	render	sub_004c3270	state-runnable-now	50	2	0		ecx-this	2	RwEngineStop wrapper; DAT_007d3ff4==0 → FUN_004d7ca0+FUN_004ccf20+[0x49]=0; returns bool; S-0083 S-0084; U-0092; skeleton-prep-s5
004cb2f0	render	FUN_004cb2f0	state-runnable-now	50	1	0		stack,ecx-this,eax-deref	0	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s5
005a6e10	audio	FUN_005a6e10	state-runnable-now	50	1	0		stack,ecx-this	3	audio param query wrapper; calls FUN_005a6d90(p1 p2 p3 &p3); returns param_3 value; param_4 receives bool success; alt table (param_1[1]+8) vs setter (param_1[1
005ba720	audio	FUN_005ba720	state-runnable-now	50	2	0		stack,eax-deref	1	COM init guard: CoInitialize/CoUninitialize; calls FUN_005aabe0(*param_1) and FUN_005bc860; clears S-0346 | C1->C2 batch_ai sweep-20260602-0347
0041f1e0	util	FUN_0041f1e0	state-runnable-now	51	1	0		stack,eax-deref	4	50b; reads event table record +4 ptr via FUN_004c0ed0; copies 16 floats to param_3; matrix source; callers FUN_00424eb0 FUN_00412f30
0041f220	gameplay	FUN_0041f220	state-runnable-now	51	1	0		stack,eax-deref	2	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
004223b0	render	FUN_004223b0	state-runnable-now	51	1	0		stack,eax-deref	0	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
0042f660	render	DefaultViewportCameraInit	state-runnable-now	51	4	0		-	1	DefaultViewportCameraInit: DAT_0067f190 via FUN_0042d420; near=0.1f far=180.0f; ViewportSetup via FUN_0042f530; sibling of FUN_0042d560 and FUN_00467110; S-3560
00442a20	util	Camera::InitWithMatrix	state-runnable-now	51	1	0		stack,eax-deref	1	*(+0x58)=DAT_00896580; FUN_00441700; 16-dword copy DAT_0089650c→*(*(+0x84)+4)+0x10; D-6477
00448730	render	FUN_00448730	state-runnable-now	51	3	0		-	1	FUN_00432ad0(); _DAT_007f0f7c+=_DAT_005cc320; FUN_004430c0(DAT_00896498); if DAT_007f1a50!=0: FUN_00444ff0() [merged-from-dup: depth-3 callee of sub_00410b30; H
004ccde0	util	FUN_004ccde0	state-runnable-now	51	1	0		-	2	Memory pool GC: walks DAT_007d45cc list; FUN_004ccc50 per node; called 3x in course load orchestrator [merged-from-dup: 50b; iterates DAT_007d45cc list calling 
00485070	util	FUN_00485070	state-runnable-now	52	2	0		-	1	 double-buffer swap (51b); 006e70c8 dispatch FUN_00484f70/FUN_00484de0; copy 006e70cc→006e70d8; zero 006e70cc/006e70d4; D-7751
004853b0	smplfzx	FUN_004853b0	state-runnable-now	52	2	0		stack,eax-deref	1	cluster_0048_first_pass batch_u-s4; SmplFzx state-block getter by ID (sibling of 0x00485380 with logging on miss); stride 0x10 at DAT_006e71cc+0xc | C1->C2 batc
00485e10	particle	FUN_00485e10	state-runnable-now	52	1	0		ecx-this,eax-deref	1	batch-ac-s1: particle emitter slot teardown; FUN_004768c0(*piVar1+0x10)+vtable(DAT_007d3ff8+0x10c)(*piVar1); step 0x8f; base DAT_006fde14 bound 0x6fe704
00490490	render	FUN_00490490	state-runnable-now	52	1	0		eax-deref	2	clump-pool render walk; iterates DAT_0086a4a4 stride 0x14 (120 entries); calls RpClumpRender (004e6680) when slot[-1] non-zero; vtable[0x20] alloc-class call (0
